Date,Open,High,Low,Close,Adj Close,Volume
2019-05-17,25.020000457763672,25.959999084472656,18.809999465942383,20.3799991607666,20.3799991607666,38937500
2019-05-20,21.020000457763672,21.020000457763672,18.399999618530273,18.610000610351562,18.610000610351562,8186600
2019-05-21,18.59000015258789,18.739999771118164,17.329999923706055,17.329999923706055,17.329999923706055,8572300
2019-05-22,17.0,17.329999923706055,14.699999809265137,14.75,14.75,19697300
2019-05-23,14.470000267028809,15.949999809265137,13.710000038146973,15.789999961853027,15.789999961853027,9626500
2019-05-24,15.4399995803833,15.699999809265137,14.770000457763672,15.319999694824219,15.319999694824219,4829800
2019-05-28,15.380000114440918,16.31999969482422,15.279999732971191,16.110000610351562,16.110000610351562,4576400
2019-05-29,16.0,17.780000686645508,15.989999771118164,17.25,17.25,7583500
2019-05-30,17.610000610351562,18.75,17.44499969482422,18.5,18.5,8872800
2019-05-31,18.399999618530273,20.389999389648438,17.75,20.100000381469727,20.100000381469727,7524000
2019-06-03,21.5,22.299999237060547,20.100000381469727,20.6299991607666,20.6299991607666,10498900
2019-06-04,21.0,21.06999969482422,19.059999465942383,19.790000915527344,19.790000915527344,5814000
2019-06-05,19.93000030517578,20.15999984741211,17.809999465942383,18.649999618530273,18.649999618530273,5083600
2019-06-06,18.020000457763672,18.190000534057617,17.1299991607666,17.68000030517578,17.68000030517578,3971500
2019-06-07,18.0,19.030000686645508,17.809999465942383,18.989999771118164,18.989999771118164,4788700
2019-06-10,19.200000762939453,19.290000915527344,18.31999969482422,18.450000762939453,18.450000762939453,3572700
2019-06-11,18.75,18.760000228881836,17.25,17.600000381469727,17.600000381469727,4116100
2019-06-12,17.93000030517578,18.649999618530273,17.600000381469727,18.190000534057617,18.190000534057617,3328500
2019-06-13,18.530000686645508,18.839000701904297,17.670000076293945,17.959999084472656,17.959999084472656,2320200
2019-06-14,17.959999084472656,19.450000762939453,17.799999237060547,19.229999542236328,19.229999542236328,3669600
2019-06-17,19.68000030517578,21.290000915527344,19.639999389648438,21.170000076293945,21.170000076293945,7960700
2019-06-18,21.760000228881836,21.799999237060547,20.299999237060547,20.700000762939453,20.700000762939453,4553700
2019-06-19,21.079999923706055,21.079999923706055,19.600000381469727,19.940000534057617,19.940000534057617,3524700
2019-06-20,20.079999923706055,20.780000686645508,19.733999252319336,19.790000915527344,19.790000915527344,3656500
2019-06-21,19.8799991607666,19.8799991607666,19.0,19.1299991607666,19.1299991607666,3261500
2019-06-24,19.15999984741211,19.440000534057617,18.0,18.190000534057617,18.190000534057617,4054100
2019-06-25,18.059999465942383,18.790000915527344,17.905000686645508,18.049999237060547,18.049999237060547,2780500
2019-06-26,18.149999618530273,18.385000228881836,17.799999237060547,18.049999237060547,18.049999237060547,2117900
2019-06-27,18.06999969482422,18.6299991607666,18.06999969482422,18.399999618530273,18.399999618530273,2158400
2019-06-28,18.5,19.950000762939453,18.450000762939453,19.489999771118164,19.489999771118164,5223500
2019-07-01,20.0,20.139999389648438,18.90999984741211,19.139999389648438,19.139999389648438,3546400
2019-07-02,19.09000015258789,19.18000030517578,18.639999389648438,18.780000686645508,18.780000686645508,1369800
2019-07-03,18.729999542236328,19.415000915527344,18.729999542236328,19.329999923706055,19.329999923706055,993000
2019-07-05,19.450000762939453,19.6200008392334,19.040000915527344,19.59000015258789,19.59000015258789,1429500
2019-07-08,19.399999618530273,19.59000015258789,19.020000457763672,19.1299991607666,19.1299991607666,1430900
2019-07-09,19.3700008392334,19.389999389648438,18.850000381469727,18.93000030517578,18.93000030517578,1386000
2019-07-10,18.959999084472656,19.18000030517578,18.850000381469727,18.940000534057617,18.940000534057617,892600
2019-07-11,19.079999923706055,19.707000732421875,19.0,19.489999771118164,19.489999771118164,2260800
2019-07-12,19.690000534057617,20.200000762939453,19.209999084472656,19.40999984741211,19.40999984741211,3041500
2019-07-15,19.520000457763672,21.0,19.329999923706055,20.989999771118164,20.989999771118164,4509900
2019-07-16,20.700000762939453,21.190000534057617,20.0,20.1200008392334,20.1200008392334,3682100
2019-07-17,20.299999237060547,20.479999542236328,19.5,19.510000228881836,19.510000228881836,1777600
2019-07-18,19.549999237060547,20.149999618530273,19.520000457763672,19.950000762939453,19.950000762939453,1378200
2019-07-19,20.219999313354492,20.440000534057617,19.860000610351562,20.049999237060547,20.049999237060547,1503900
2019-07-22,20.5,21.75,20.06999969482422,21.6200008392334,21.6200008392334,5613300
2019-07-23,21.5,23.479999542236328,21.190000534057617,23.399999618530273,23.399999618530273,9406200
2019-07-24,23.0,23.31999969482422,22.56999969482422,23.1200008392334,23.1200008392334,3173400
2019-07-25,23.200000762939453,24.440000534057617,22.579999923706055,23.0,23.0,5858900
2019-07-26,23.809999465942383,25.1200008392334,23.25,24.920000076293945,24.920000076293945,5002600
2019-07-29,25.299999237060547,27.1200008392334,25.010000228881836,26.579999923706055,26.579999923706055,8802700
2019-07-30,26.959999084472656,26.969999313354492,24.360000610351562,24.469999313354492,24.469999313354492,8706200
2019-07-31,24.829999923706055,25.299999237060547,22.600000381469727,24.290000915527344,24.290000915527344,5462900
2019-08-01,24.59000015258789,26.32900047302246,23.049999237060547,23.670000076293945,23.670000076293945,7897600
2019-08-02,23.56999969482422,25.09000015258789,23.517000198364258,24.90999984741211,24.90999984741211,4514900
2019-08-05,23.969999313354492,24.389999389648438,22.729999542236328,22.75,22.75,4620900
2019-08-06,23.610000610351562,23.75,22.459999084472656,22.90999984741211,22.90999984741211,3063000
